date,open,high,low,close,volume
2025-07-17,2160,2220,2130,2210,51547300
2025-07-18,2220,2420,2170,2420,107422496
2025-07-21,2450,2550,2400,2450,95891904
2025-07-22,2500,2560,2310,2340,114097400
2025-07-23,2380,2470,2360,2440,62701100
2025-07-24,2440,2490,2380,2420,63782400
2025-07-25,2420,2440,2370,2370,24954200
2025-07-28,2360,2590,2360,2590,92617400
2025-07-29,2590,2670,2540,2640,94244400
2025-07-30,2640,2640,2480,2550,72343800
2025-07-31,2440,2500,2360,2360,96082496
2025-08-01,2360,2450,2330,2450,47591500
2025-08-04,2480,2490,2340,2360,48562000
2025-08-05,2380,2410,2320,2330,30964900
2025-08-06,2340,2410,2340,2400,31341400
2025-08-07,2440,2540,2420,2490,61284800
2025-08-08,2500,2510,2420,2470,26576100
2025-08-11,2460,2500,2370,2390,30406700
2025-08-12,2400,2440,2250,2280,68539200
2025-08-13,2300,2340,2220,2280,74271600
2025-08-14,2250,2300,2230,2270,44524900
2025-08-15,2270,2280,2220,2220,22859100
2025-08-19,2220,2330,2220,2310,40222800
2025-08-20,2290,2350,2280,2320,32846800
2025-08-21,2320,2340,2250,2280,26744400
2025-08-22,2280,2320,2260,2280,13695900
2025-08-25,2300,2320,2250,2260,37224200
2025-08-26,2260,2290,2230,2230,59861400
2025-08-27,2270,2410,2240,2390,85279504
2025-08-28,2450,2540,2450,2510,102896400
2025-08-29,2450,2560,2360,2470,112817200
2025-09-01,2390,2560,2330,2490,129396400
2025-09-02,2560,2620,2530,2570,113690000
2025-09-03,2620,2630,2510,2550,79180600
2025-09-04,2570,2750,2570,2620,191356096
2025-09-08,2700,2740,2620,2640,184323104
2025-09-09,2680,2820,2620,2700,228137696
2025-09-10,2700,2710,2560,2600,110715504
2025-09-11,2620,2620,2470,2500,106312496
2025-09-12,2550,2560,2480,2530,69258704
2025-09-15,2530,2540,2490,2520,65979000
2025-09-16,2550,2560,2470,2540,70583000
2025-09-17,2550,2550,2460,2490,58915500
2025-09-18,2510,2510,2350,2370,127649504
2025-09-19,2360,2470,2360,2380,108094896
2025-09-22,2440,2530,2430,2520,140178096
2025-09-23,2560,2580,2430,2450,222006400
2025-09-24,2450,2470,2230,2280,199310704
2025-09-25,2310,2330,2060,2070,224395904
2025-09-26,2060,2240,2010,2220,181866592
2025-09-29,2250,2300,2150,2200,129025696
2025-09-30,2230,2240,2110,2110,95777296
2025-10-01,2110,2170,2050,2060,148913792
2025-10-02,2060,2160,2050,2120,138153504
2025-10-03,2130,2140,2100,2120,33875600
2025-10-06,2200,2200,2110,2120,24475400
